"ClientAccountID","CurrencyPrimary","AssetClass","Symbol","UnderlyingSymbol","Multiplier","Put/Call","TradeID","OrderID","Date/Time","SettleDate","Buy/Sell","Quantity","Price","Proceeds","NetCash","Commission","BrokerExecutionCommission","BrokerClearingCommission","ThirdPartyExecutionCommission","ThirdPartyClearingCommission","ThirdPartyRegulatoryCommission","OtherCommission","Code","ListingExchange"
"U15783989","USD","STK","SPY","SPY","1","","8211842627","4399260279","20250917;101043","20250918","SELL","-30","659.472","19784.16","19783.79810275","-0.36189725","-0.35","0","0","-0.006","-0.00589725","0","O","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8213620188","4400358859","20250917;123912","20250918","SELL","-90","658.48","59263.2","59262.81482275","-0.38517725","-0.35","0","0","-0.018","-0.01717725","0","C","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8214205773","4400735696","20250917;135909","20250918","SELL","-30","659.27","19778.1","19777.78610275","-0.31389725","-0.35","0","0.048","-0.006","-0.00589725","0","O","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8215142379","4401308445","20250917;144236","20250918","SELL","-40","656.53","26261.2","26260.83422275","-0.36577725","-0.35","0","0","-0.008","-0.00777725","0","C","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8221116104","4405038314","20250918;113335","20250919","SELL","-17","663.9","11286.3","11285.97034675","-0.32965325","-0.35","0","0.0272","-0.0034","-0.00345325","0","C;P","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8221116131","4405038314","20250918;113335","20250919","SELL","-3","663.9","1991.7","1991.703636","0.003636","0","0","0.0048","-0.0006","-0.000564","0","C;P","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8221321277","4405166283","20250918;115102","20250919","SELL","-40","662.995","26519.8","26519.43422275","-0.36577725","-0.35","0","0","-0.008","-0.00777725","0","C","ARCA"
"U15783989","USD","STK","SPY","SPY","1","","8221396356","4405214808","20250918;115654","20250919","SELL","-20","662.265","13245.3","13244.94198275","-0.35801725","-0.35","0","0","-0.004","-0.00401725","0","O","ARCA"
"U15783989","USD","FUT","MESU5","MES","5","","1131960527","837929003","20250805;130616","20250806","BUY","1","6335.25","-31676.25","-50.62","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132005012","837964181","20250805;145111","20250806","BUY","1","6328.5","-31642.5","-16.87","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132242779","838152300","20250806;110041","20250807","BUY","1","6354.5","-31772.5","81.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132630341","838456470","20250807;111255","20250808","BUY","1","6367.5","-31837.5","-5.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132658963","838481101","20250807;115502","20250808","BUY","1","6365.5","-31827.5","4.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132677160","838494783","20250807;122531","20250808","BUY","1","6369.5","-31847.5","-15.62","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132698825","838512892","20250807;125506","20250808","BUY","1","6363.25","-31816.25","15.63","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132740953","838545995","20250807;141128","20250808","BUY","1","6344.25","-31721.25","110.63","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132936209","838694124","20250808;095334","20250811","BUY","1","6398","-31990","76.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132947730","838704528","20250808;100531","20250811","BUY","1","6405.75","-32028.75","38.13","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132955258","838709909","20250808;101041","20250811","BUY","1","6409.5","-32047.5","19.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133026959","838769133","20250808;115519","20250811","BUY","1","6402.5","-32012.5","54.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133332043","839000571","20250811;112129","20250812","BUY","2","6414.5","-64145","-148.74","-1.24","-0.5","0","-0.7","0","-0.04","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133676803","839272985","20250812;111302","20250813","BUY","1","6448","-32240","101.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133923095","839458659","20250813;094845","20250814","BUY","1","6499","-32495","-51.87","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134016525","839535117","20250813;113711","20250814","BUY","1","6476","-32380","63.13","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134363005","839803027","20250814;115000","20250815","BUY","1","6479.5","-32397.5","54.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134649728","840026460","20250815;111751","20250818","BUY","1","6477","-32385","-28.12","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134936355","840237394","20250818;102441","20250819","BUY","1","6474","-32370","-24.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134956095","840253561","20250818;105026","20250819","BUY","1","6466.25","-32331.25","14.38","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135533493","840706430","20250820;095245","20250821","BUY","1","6401.5","-32007.5","58.13","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135565935","840733625","20250820;101107","20250821","BUY","1","6375.5","-31877.5","188.13","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135948201","841037637","20250821;100503","20250822","BUY","1","6400.25","-32001.25","-60.62","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136007406","841087193","20250821;112348","20250822","BUY","1","6402.5","-32012.5","-71.87","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136028582","841105260","20250821;120023","20250822","BUY","1","6386.5","-31932.5","8.13","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136072549","841140426","20250821;132854","20250822","BUY","1","6376.75","-31883.75","56.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136243259","841272450","20250822;094045","20250825","BUY","1","6418.75","-32093.75","321.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136281179","841301626","20250822;100057","20250825","BUY","1","6455.75","-32278.75","136.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136713117","841627524","20250825;111841","20250826","BUY","1","6478.25","-32391.25","-114.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137004784","841847776","20250826;110343","20250827","BUY","1","6457.25","-32286.25","125.63","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137028400","841867125","20250826;120149","20250827","BUY","1","6459","-32295","116.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137258147","842039284","20250827;101954","20250828","BUY","1","6491","-32455","24.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137275807","842052681","20250827;105029","20250828","BUY","1","6489.5","-32447.5","31.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137329094","842094778","20250827;125647","20250828","BUY","1","6493.5","-32467.5","11.88","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137573306","842283266","20250828;095807","20250829","BUY","1","6482.25","-32411.25","175.63","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137616765","842320033","20250828;105154","20250829","BUY","2","6493.75","-64937.5","236.26","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137870175","842519497","20250829;095018","20250902","BUY","1","6482.5","-32412.5","-49.37","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138402673","842928187","20250902;095127","20250903","BUY","1","6409.25","-32046.25","80.63","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138544857","843043635","20250902;125606","20250903","BUY","2","6391.25","-63912.5","341.26","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138813066","843245664","20250903;101221","20250904","BUY","1","6444.25","-32221.25","64.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138827577","843258538","20250903;102556","20250904","BUY","1","6452","-32260","25.63","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138841207","843268864","20250903;104040","20250904","BUY","2","6456","-64560","11.26","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138846716","843274248","20250903;104528","20250904","BUY","1","6460.5","-32302.5","-16.87","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138900091","843316554","20250903;121028","20250904","BUY","1","6447","-32235","50.63","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138905520","843321129","20250903;122302","20250904","BUY","1","6452","-32260","25.63","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139147793","843507449","20250904;094855","20250905","BUY","1","6467","-32335","218.13","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139177359","843531277","20250904;101503","20250905","BUY","1","6460","-32300","253.13","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139203133","843553076","20250904;104132","20250905","BUY","1","6478.5","-32392.5","160.63","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139500130","843782063","20250905;093913","20250908","BUY","15","6534.5","-490087.5","-3365.55","-9.3","-3.75","0","-5.25","0","-0.3","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139500818","843782609","20250905;094004","20250908","BUY","13","6536","-424840","-3014.31","-8.06","-3.25","0","-4.55","0","-0.26","0","C;P","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139500840","843782609","20250905;094004","20250908","BUY","2","6535.75","-65357.5","-461.24","-1.24","-0.5","0","-0.7","0","-0.04","0","C;P","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139530385","843806627","20250905;100155","20250908","BUY","1","6518.75","-32593.75","-145.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139565693","843836431","20250905;102318","20250908","BUY","1","6491.25","-32456.25","-8.12","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139616537","843878443","20250905;105638","20250908","BUY","1","6471.25","-32356.25","91.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139619783","843880431","20250905;105855","20250908","BUY","1","6462","-32310","138.13","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1140966669","844917218","20250911;095739","20250912","BUY","1","6572","-32860","101.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1131963147","837931654","20250805;131618","20250806","SELL","-1","6337.5","31687.5","60.63","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132006042","837964948","20250805;145313","20250806","SELL","-1","6324.25","31621.25","-5.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132266549","838171310","20250806;113338","20250807","SELL","-1","6366.75","31833.75","-21.87","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132582392","838415702","20250807;102031","20250808","SELL","-1","6388","31940","106.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132661584","838482744","20250807;120005","20250808","SELL","-1","6362","31810","-23.12","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132683422","838500382","20250807;124014","20250808","SELL","-1","6359.5","31797.5","-35.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1132742041","838547669","20250807;141343","20250808","SELL","-2","6339.75","63397.5","-268.74","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133018718","838762300","20250808;114158","20250811","SELL","-3","6391","95865","-339.36","-1.86","-0.75","0","-1.05","0","-0.06","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133036495","838775595","20250808;121313","20250811","SELL","-1","6407.5","32037.5","-30.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133346676","839013293","20250811;120145","20250812","SELL","-1","6421.25","32106.25","106.88","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133349463","839015080","20250811;120757","20250812","SELL","-1","6425.25","32126.25","126.88","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1133722494","839308733","20250812;123455","20250813","SELL","-1","6457.25","32286.25","-56.87","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134047015","839558345","20250813;125007","20250814","SELL","-2","6469","64690","-198.74","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134368491","839807632","20250814;120132","20250815","SELL","-1","6477.5","32387.5","-65.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134700673","840067921","20250815;125442","20250818","SELL","-1","6476","32380","21.88","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1134952830","840250515","20250818;104724","20250819","SELL","-2","6460.75","64607.5","-86.24","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135521422","840696412","20250820;094533","20250821","SELL","-1","6412.75","32063.75","-3.12","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135557165","840726417","20250820;100542","20250821","SELL","-1","6384.75","31923.75","-143.12","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135981835","841065777","20250821;104446","20250822","SELL","-1","6400","32000","58.13","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1135998949","841080354","20250821;111242","20250822","SELL","-1","6392.25","31961.25","19.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136076990","841144520","20250821;133701","20250822","SELL","-2","6385.75","63857.5","-26.24","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136259519","841284634","20250822;095632","20250825","SELL","-1","6421","32105","-311.87","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136291214","841310201","20250822;100448","20250825","SELL","-1","6463.75","32318.75","-98.12","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136799279","841693959","20250825;155714","20250826","SELL","-1","6461","32305","26.88","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1136990366","841835993","20250826;103740","20250827","SELL","-1","6456.75","32283.75","-129.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137037859","841874492","20250826;122526","20250827","SELL","-1","6461.5","32307.5","-105.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137274516","842051979","20250827;104704","20250828","SELL","-1","6487","32435","-45.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137282287","842057769","20250827;110517","20250828","SELL","-1","6490.25","32451.25","-29.37","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137311259","842080896","20250827;122341","20250828","SELL","-1","6488.25","32441.25","-39.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137553448","842266965","20250828;094552","20250829","SELL","-1","6494.25","32471.25","-116.87","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137580350","842289783","20250828;100423","20250829","SELL","-1","6486.75","32433.75","-154.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137614361","842318698","20250828;104818","20250829","SELL","-1","6498","32490","-98.12","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1137856512","842508678","20250829;093959","20250902","SELL","-1","6492.75","32463.75","99.38","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138438163","842956874","20250902;102601","20250903","SELL","-1","6405","32025","-103.12","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138513098","843018087","20250902;115428","20250903","SELL","-1","6372.5","31862.5","-265.62","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138535774","843035344","20250902;123830","20250903","SELL","-1","6380.5","31902.5","-225.62","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138819745","843250534","20250903;101738","20250904","SELL","-1","6442.75","32213.75","-73.12","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138824254","843255410","20250903;102135","20250904","SELL","-1","6448","32240","-46.87","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138831771","843261075","20250903;102955","20250904","SELL","-1","6445.75","32228.75","-58.12","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138833297","843261846","20250903;103047","20250904","SELL","-1","6448.5","32242.5","-44.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138861311","843284947","20250903;110823","20250904","SELL","-1","6462","32310","23.13","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138878442","843298563","20250903;113121","20250904","SELL","-1","6443.5","32217.5","-69.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1138912238","843327315","20250903;124017","20250904","SELL","-1","6441.5","32207.5","-79.37","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139149887","843508822","20250904;095112","20250905","SELL","-1","6472","32360","-194.37","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139172244","843527585","20250904;100959","20250905","SELL","-1","6460","32300","-254.37","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139214145","843562526","20250904;110031","20250905","SELL","-1","6478.5","32392.5","-161.87","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139499142","843781451","20250905;093825","20250908","SELL","-8","6533.25","261330","1735.04","-4.96","-2","0","-2.8","0","-0.16","0","O;P","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139499205","843781451","20250905;093825","20250908","SELL","-7","6533","228655","1509.41","-4.34","-1.75","0","-2.45","0","-0.14","0","O;P","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139500645","843782478","20250905;093950","20250908","SELL","-15","6537","490275","3534.45","-9.3","-3.75","0","-5.25","0","-0.3","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139529574","843805969","20250905;100103","20250908","SELL","-1","6523","32615","165.63","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139542831","843817133","20250905;101149","20250908","SELL","-1","6513.25","32566.25","116.88","-0.62","-0.25","0","-0.35","0","-0.02","0","O","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1139626718","843885062","20250905;110256","20250908","SELL","-2","6456.25","64562.5","-336.24","-1.24","-0.5","0","-0.7","0","-0.04","0","C","CME"
"U15783989","USD","FUT","MESU5","MES","5","","1140979592","844926075","20250911;100852","20250912","SELL","-1","6578.5","32892.5","-70.62","-0.62","-0.25","0","-0.35","0","-0.02","0","C","CME"
